rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
134,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,119,118,"299121"
135,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,115,35,"299069"
136,"spotify:track:4SSbtLDkepeOHAckM1FCBP","El Alfa, Noriel, Trueno","Los Aparatos","EL JEFE RECORDS LLC",136,142,3,"295675"
137,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",17,122,48,"294923"
138,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,124,59,"290794"
139,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",129,129,11,"288535"
140,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",8,120,34,"287726"
141,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,131,56,"285112"
142,"spotify:track:25yOopxmGC67836N4POHBg","Fran C, Cris Mj","Ella Quiere Enrolar (Experimento 01)","El Laboratorio",119,125,3,"283620"
143,"spotify:track:3AbNNvo2OmyeDMvRBgf9vk","TINI, Becky G, Anitta","La Loto","Sony Music Latin",101,121,7,"279368"
144,"spotify:track:2d75kmyVQm1L7Lasq0Hdkz","Harry Nach, Marcianeke, Julianno Sosa, Red Fingers","PERDON TOI EN DINERO","Only Perk",120,123,3,"278253"
145,"spotify:track:6zJejIfVYLgjud3lTk4DLB","Rosa Linn","SNAP","Nvak Collective",145,146,5,"278240"
146,"spotify:track:7KI6CvvTqXCuENTM6xJ3dX","Ak4:20, Brray","MARIMBA GRINGA","Ak4:20",42,134,18,"274164"
147,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,140,69,"270873"
148,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,133,66,"270683"
149,"spotify:track:0r6XXEWcrvnfwPe3wP35xz","Kail BRL, Standly, Benji La Maldita Escritura De Oro, Tobal Mj","Activo (feat. Tobal Mj)","ONE PLAY LATAM",115,127,14,"269623"
150,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,139,140,"264394"
